#OTU ID	6b8c4022aecbbb83eeb5c79d9997ba1f_bacteria	c2ff2968fc5eb368695f90ee12c20b86_bacteria	00fae520fc99f4b43a079be78714514a_bacteria	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	c861b1ec2e390a9906dec7ee827ab766_bacteria	0a78918b318c9a666440b19941b2c94e_bacteria	55e2f6614bc214f35d8745edeee16727_bacteria	5d0942009326032f72c94ca27dc2015d_bacteria	61781934a20bd3368b0737d605f29468_bacteria	41e3305635db95437d26c71fbb3e9886_bacteria	11d0b6aaf61245ed190220edb6779865_bacteria	0c0605a3c4b75dfc31857a9167487df1_bacteria	5d45291972b34cd7f9c4cd55ca8a95ea_bacteria	334a4708e1cedc4f04c44f0f47d2f29e_bacteria	943689dc4b1c713707c1520019c4e91d_bacteria	162bf54549080b290d1ec8b0e6afbc1b_bacteria	d0c26a44a7a8b6ee4ba716861fc44da2_bacteria	c4e15ee4c6a6debb8ef308d21e737e8e_bacteria	d48f4cda1feee6851d5bcf2d520066b9_bacteria	0cb8dc0c56bd0e3524dba46d210b26c9_bacteria	a11e7d00f7f42af59b01f4684a52fa9d_bacteria	613010f6345bf00e94847229463fe089_bacteria	10608cb99e86b1430b6507d8fcb500e6_bacteria	1e2dd0b096801694733a077125a20228_bacteria	ad1bc6953fe661253a1301a0dffd0535_bacteria	30915dab539abea2a31d47ae7d90792e_bacteria	30432de9f6dd4c74cc5042a8d0ece70f_bacteria	f3f92c383527fe95a92d58291e300654_bacteria	20b02741232f1c067a84cab7b52256ee_bacteria	fb613c9c4a86c7589b321ffb051a485c_bacteria	ce8fe047f6c78ee3610cc355efd59beb_bacteria	eb9cdec519d0a08dcfb47dfac31c9b82_bacteria	cfad561ce0a5f1aaddf0970d204a1e35_bacteria	61ee56e0408347b925580754c0228fac_bacteria	9de1b23e9381d3596dec0fd5a5bfc900_bacteria	958e14f4806af8a06db61870561138f7_bacteria	44753606b01dd5d899e0c372598c574c_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	6b9ca3313d241ab32629d7d007bfa458_bacteria	c256985cf7f385fa0e158aac9692f64d_bacteria	0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	eaa0ba9ff4398edf205048df9a36f578_fungi	89206af4589b68a36b3313e1be7c6448_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	007761694cceb108c141cce8750b23b5_fungi	55d3ffaf20a40a432de7989e6d6d5a00_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	25f16fb9e13dc11d9cdb2563441d93ea_fungi	84b78558c3c317566a13f29ab950da23_fungi	4745af0659fd8962bab4c6f134456248_fungi	45072f0f90af585d84d9e8b285570885_fungi	cd6040e6b124b405e0a57b6b2bc182a8_fungi	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	6f919188220b0c82be4439bb63dd189e_fungi	8da1ea508fd29598a72e6a69c9fb5bad_fungi	5f279c746c8e0dc1b9305887f0cbae5a_fungi	2b58ac3373c047a1eebbf7a75e2e0552_fungi	39d163834966cd25a456abec8a6fb0a4_oomycete	cc72eaa86c2be573136acdf59cda9fc3_oomycete	0f9788d4711e28f5164af206bb783e13_oomycete	f797cf2765402dd3d1f72f7838c4a54c_oomycete	8d7bfbf1d9cc089639fe484763c3f188_oomycete	394dace7cd674dc9355c4f64bfada83f_eukaryote	5a7fabdfc2b1915ca336712e300eb727_eukaryote	99318de41dd49424cad9bf4501ab86ce_eukaryote	1f97c28f91d9a257362352f7c2958eb5_eukaryote	d9e763753ea6a20c2a574df095f60580_eukaryote	2a50651b2cbc9fc60afae81923de86d5_eukaryote	cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	0b01e4d6558506012d0e1eaf493a5ded_eukaryote	3f795849e5ab98c40f875a580004f9f7_eukaryote	acc6f82c660def2e2f383dfb4f075933_eukaryote	6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	850f9456f23d337e109baafd956b54d6_eukaryote
d0c26a44a7a8b6ee4ba716861fc44da2_bacteria	0.3352	-1.3165	-0.1366	0.8096	1.9325	0.0002	0.2477	-0.9808	0.5510	0.4788	1.8794	1.1999	0.4854	0.3811	0.1860	0.7335	1.6153	1.6548	5.2630	2.3365	-0.4876	-0.3224	0.3546	1.2242	-0.3608	0.7323	0.3719	-0.3161	-0.4111	-0.6758	0.4792	-1.2081	0.2880	1.8902	1.4192	-0.2536	-0.8531	1.6481	-0.1951	-0.8093	1.0287	1.8469	0.3756	-0.4530	0.8398	-0.9855	-0.4110	-0.5060	-0.9358	-1.4917	-0.1758	-1.0237	-1.1793	0.2594	-0.8387	0.1830	-0.9294	-0.7122	-1.3050	-0.5739	-0.3043	-0.5552	-0.8599	-1.0171	-0.1008	-0.7821	-0.9197	-0.6740	-1.1440	-0.6741	-0.6667	0.1455	-0.2463	0.9536	-0.0902	-0.7236	0.8562	-2.0336	-1.0793	-0.9933	1.0709	1.2248	1.5050	-0.2925	0.6041	0.7624	0.1604	-0.0291	-0.8791	-0.2439	0.1623
c4e15ee4c6a6debb8ef308d21e737e8e_bacteria	1.8081	0.1839	0.3457	2.5897	1.6948	-0.8785	0.9749	-0.1265	0.6538	0.2139	0.6999	-0.2557	1.4031	-0.2465	-1.7392	0.5349	1.7831	1.5494	2.3365	8.0735	-1.5195	0.2807	0.3203	1.1323	0.0052	0.8279	0.7533	1.6399	1.5471	0.9379	1.2298	-0.8888	0.2735	0.9300	2.1668	-0.1726	-1.3519	3.0157	0.4714	-1.1859	1.5456	1.2434	-0.4913	-0.4779	1.3388	-0.9723	0.9109	-1.6870	-2.1241	-1.6151	0.4313	-2.4362	-1.4792	-0.8910	-1.8879	0.2776	-1.6127	-0.3757	-0.4586	-1.6839	-0.6556	-1.2259	-0.6628	1.5999	-1.3810	-2.0489	0.2277	-1.4811	-0.1420	-0.4266	-1.3438	-0.1452	0.2170	-1.1258	0.2389	-0.7155	2.0030	-2.0544	-1.5618	-0.8612	0.2855	0.0724	1.1494	-1.1216	-0.3001	1.6786	-1.0240	0.2983	-0.0116	0.1791	-0.7456
d48f4cda1feee6851d5bcf2d520066b9_bacteria	-0.3169	-1.7275	1.0852	-0.6718	-1.1919	-0.4540	0.9505	1.1264	-0.1880	-0.0807	-0.8516	0.7755	-0.6542	1.4207	1.9855	0.7678	-0.7710	-0.5605	-0.4876	-1.5195	8.0826	1.8638	0.3535	-0.2316	-0.7455	-0.0412	-0.3554	-0.1380	0.3075	-0.1071	-0.3824	1.2240	-0.6596	-0.7710	-1.0968	0.1712	1.4244	-1.2315	0.0252	0.1557	-1.1927	-0.5355	0.5876	0.4438	-0.7230	0.1356	0.2403	0.2491	1.7983	1.1578	-0.3446	-0.2563	-0.4387	1.2766	-0.0408	0.9868	0.1493	0.1697	0.6154	-0.1645	-0.8029	-0.5575	1.3449	-0.5312	0.4637	-0.2948	-1.6449	-0.0276	0.1042	0.1224	-0.0531	-0.8906	-2.5574	1.8278	1.1548	1.8662	-0.3815	-1.0930	1.1501	0.0627	-0.0447	0.5055	-1.3127	0.1418	0.3094	-1.6671	0.2585	0.8038	0.3075	-0.3946	-0.4866
0cb8dc0c56bd0e3524dba46d210b26c9_bacteria	0.6737	1.2333	3.0421	1.5605	-1.0705	0.0962	3.1338	1.0043	2.3936	2.3093	1.0888	-0.3143	2.3257	3.4460	1.1394	2.6519	-0.4245	-1.0341	-0.3224	0.2807	1.8638	9.6388	0.5388	0.1883	0.2000	0.3782	-0.1181	-0.7679	-0.6435	-0.0190	-1.1351	1.4996	1.4302	-0.3980	-1.2926	0.1782	0.8946	-0.4690	-1.2538	0.8684	-0.2963	-0.9964	-1.2143	-0.3300	-0.1173	0.3786	-1.1151	0.0306	0.7926	1.6072	-0.9609	-1.9979	-0.6066	0.1084	-1.2897	0.0455	-1.0948	0.0397	1.2077	-0.2047	-0.7720	-0.9284	0.3877	-0.9659	-1.8432	-0.3203	-0.6166	-1.1309	-0.5900	-1.8932	-0.7790	-1.7849	-1.7106	-0.1186	0.0898	0.5048	-1.1182	-1.3351	0.3106	0.8125	-1.2370	-1.0128	-1.7889	0.3813	-0.5726	-1.1406	-0.5361	0.5322	1.2777	-0.6649	-0.9469
a11e7d00f7f42af59b01f4684a52fa9d_bacteria	-0.3173	-0.4329	0.1242	-0.6444	-0.1846	-0.4553	0.0436	-0.0083	-0.4923	0.7783	-0.5497	0.5317	-0.6560	0.2607	0.3318	0.0043	0.3743	0.7063	0.3546	0.3203	0.3535	0.5388	4.3755	1.1475	-0.1726	0.4927	-1.0151	0.2589	0.0471	0.0136	0.7892	-0.3518	0.3057	0.7474	0.0682	0.5545	-0.0046	0.4509	0.0239	0.3057	0.3085	0.4301	-0.8533	-0.3722	1.0506	-0.0062	-0.0226	0.3660	-0.6026	-0.9347	-0.0403	-0.3739	-0.6413	0.2602	-0.5906	-0.7071	-0.7285	0.6747	-0.3061	-0.4089	-0.0315	-0.4322	0.1343	0.7246	-0.3673	0.2100	0.1173	-0.3341	0.0219	0.4480	-0.2391	0.0171	0.4732	-0.4123	0.6715	0.8239	-0.4148	0.4721	0.0991	-0.2683	-0.5284	-0.6107	-0.1895	-0.6218	-0.2858	-1.0534	0.1501	0.2820	0.5715	0.2772	-0.5012
613010f6345bf00e94847229463fe089_bacteria	0.0427	0.0739	0.8109	-0.3188	1.3601	0.6037	0.7550	-0.2192	0.7823	1.3377	0.4278	1.5385	-0.2204	0.5542	0.0031	0.8968	0.9435	1.6002	1.2242	1.1323	-0.2316	0.1883	1.1475	4.4184	-0.1499	0.9924	-0.0730	-0.0855	-0.7806	-1.2070	0.4767	-0.3734	0.7280	1.1744	0.4307	0.2221	-0.5115	1.2506	-0.7512	-0.1205	1.0750	1.1287	-0.5591	-0.1510	0.7770	-0.7300	-0.4699	-1.3856	-0.5514	-1.5663	-0.2513	-0.7853	-0.8261	-0.3764	-0.4262	-0.5666	-0.9565	-0.7537	-1.5623	-0.8182	-0.6953	-1.0498	-0.8271	0.1298	-0.8823	-1.0247	-0.2222	-0.9730	-0.6006	-0.0951	-0.9454	0.1291	-0.0206	0.0732	0.2581	0.5811	0.7463	-0.5377	-0.5101	0.5865	0.4419	0.2368	0.6350	-0.4249	-0.4198	-0.3845	0.3722	-0.0178	-1.0136	0.2163	-0.0443
10608cb99e86b1430b6507d8fcb500e6_bacteria	0.0531	0.4196	1.2060	-0.1791	-0.3835	-0.4366	0.5794	-0.4003	0.3521	0.7691	-0.0896	-0.8117	0.0530	0.1800	-0.0661	-0.0527	-0.4864	-0.2808	-0.3608	0.0052	-0.7455	0.2000	-0.1726	-0.1499	4.7827	0.4131	0.4801	0.3269	-0.0542	-0.2909	0.7855	-0.2489	0.9435	-0.6249	-0.0597	0.5987	0.4052	0.4575	0.3552	0.4014	0.0918	-0.2266	-0.3914	0.2569	0.8339	0.7586	0.1220	0.1123	-0.9876	-0.2088	-0.2562	-0.9913	0.2194	-0.6662	-0.8831	-0.2095	-0.4351	-0.5053	-0.5424	-0.4356	0.2530	-0.6783	-0.9475	0.5611	0.3426	0.0547	0.2462	-0.4945	-0.4166	0.5596	-0.7292	-0.6389	1.2367	-0.9919	-0.3592	0.2275	0.2473	0.6784	-0.0586	0.1187	-0.1824	-0.0258	0.4571	0.3059	0.4057	0.9595	0.5423	-0.4424	-0.0562	0.7282	-0.3049
1e2dd0b096801694733a077125a20228_bacteria	-0.0156	-0.5644	-0.1049	0.4464	0.4228	0.5495	0.2767	-0.6951	0.2092	0.1848	-0.1621	1.0202	0.4685	0.4600	0.1100	0.4909	-0.1366	0.8810	0.7323	0.8279	-0.0412	0.3782	0.4927	0.9924	0.4131	3.9206	0.2612	0.2212	-0.2295	-1.1451	0.5861	-0.9540	0.6318	0.3240	-0.2389	0.4838	0.5832	0.9040	-0.2590	0.7632	0.6133	0.5415	-0.3311	0.6723	0.9918	0.0294	-0.3979	-0.8458	-0.5782	-1.5218	0.3465	-0.8825	-0.4541	-0.2571	-0.7056	-0.1906	-0.9201	-0.7586	-1.1337	-0.5617	-0.3263	-0.7018	-0.2721	0.0364	-0.3193	-0.8800	-0.4444	-0.4960	-0.5103	-0.0778	-0.5871	-0.1569	-0.0827	0.8646	0.0432	0.6282	0.2627	-0.3548	0.6783	0.0612	-0.0111	-0.2371	0.0506	-0.0772	0.0926	-0.2449	-0.0361	-0.3925	-0.6283	0.6668	0.4880
ad1bc6953fe661253a1301a0dffd0535_bacteria	0.7448	0.5252	0.8615	0.4701	-0.0364	0.8984	0.7507	-0.4173	1.3245	0.3326	1.6497	1.0894	1.6208	0.5894	-0.5945	0.7646	0.3563	-0.3499	0.3719	0.7533	-0.3554	-0.1181	-1.0151	-0.0730	0.4801	0.2612	4.9982	-0.3405	-0.1805	-0.1849	-0.4242	-0.2669	0.6547	-0.1858	-0.0078	-0.1353	0.1720	-0.0693	0.0597	0.3406	0.3704	-0.2574	-0.3983	0.2075	0.3644	0.5642	-0.3736	-0.8792	-1.2293	-1.6735	-0.9698	-1.1126	-0.2166	-0.7365	-0.2576	0.0151	-0.5621	-1.2816	-0.5237	-0.7379	-0.2144	-0.7387	-0.2756	0.0063	-0.6304	-1.0230	-0.1543	-0.7058	-0.5037	-0.0398	-0.7083	-0.2249	1.0135	1.5222	-0.3874	-0.1372	0.5351	-1.1476	-0.1803	0.6455	-0.1213	0.4341	0.8255	0.4361	0.0984	0.5324	0.5172	0.1492	-0.2827	-0.0932	0.2756
30915dab539abea2a31d47ae7d90792e_bacteria	0.1241	0.4989	-0.8574	0.1749	-0.0286	-0.6733	-0.2952	-0.1914	-0.6873	-0.3282	-1.2691	-0.6906	-0.6094	-1.4865	-0.8623	-0.5650	0.3392	0.2461	-0.3161	1.6399	-0.1380	-0.7679	0.2589	-0.0855	0.3269	0.2212	-0.3405	4.8967	1.8115	1.4712	2.1994	-0.2383	-0.4561	-0.0949	0.7711	0.2868	-0.1090	0.1155	0.8673	-0.1988	-0.0245	-0.0846	-0.7375	0.4526	0.0242	0.0453	1.0939	-0.1013	-1.8336	-1.1826	1.9937	-0.9421	0.1987	-1.7243	-0.6991	0.2733	-0.9894	-0.2235	0.1075	-0.6677	-0.4229	-0.2962	0.1662	2.7200	0.0420	-0.8967	0.3300	-0.1707	0.8081	0.4594	0.1034	0.3747	1.3848	-1.9248	0.4070	-0.2659	0.5490	1.8749	0.3993	-0.7508	-0.6079	-0.4850	0.0471	-0.4004	-0.1242	1.6008	-0.0520	-0.6445	0.7754	0.6072	0.0771
30432de9f6dd4c74cc5042a8d0ece70f_bacteria	-0.2977	0.0193	-1.7493	0.4499	-0.4534	-0.8445	-1.1265	0.7784	-1.9402	-1.2080	-1.4261	-1.2200	-0.8176	-1.7413	-0.7763	-1.1760	-0.0377	-0.2808	-0.4111	1.5471	0.3075	-0.6435	0.0471	-0.7806	-0.0542	-0.2295	-0.1805	1.8115	5.0512	1.3461	1.0942	0.0958	-0.7299	-0.5401	0.1796	-0.1453	-0.0806	-0.2725	1.0479	-0.4161	-0.2632	-0.2633	-0.5632	0.3078	-0.0195	-0.2245	1.7633	0.2797	-0.0077	-0.0710	1.4303	-0.3481	0.1799	0.0445	-0.0153	0.6641	-0.1525	0.1158	1.1046	-0.7166	-0.0306	-0.1045	1.3418	0.9563	0.0575	-0.2957	-0.0354	-0.1282	0.4711	0.8803	0.3086	0.3713	0.4166	0.7715	0.2136	-0.1126	0.0529	1.2091	1.9503	-0.2085	-0.4718	-0.5074	-1.1209	-0.1358	0.0249	1.2274	-0.2568	0.2344	0.5373	-0.0423	-0.0787
f3f92c383527fe95a92d58291e300654_bacteria	1.0532	0.0967	-0.4542	1.3507	-0.9436	-0.6478	-0.6145	-0.0929	0.4507	-1.6635	0.1875	-0.6429	0.9005	-0.3851	-0.5202	0.2427	0.2126	-0.8281	-0.6758	0.9379	-0.1071	-0.0190	0.0136	-1.2070	-0.2909	-1.1451	-0.1849	1.4712	1.3461	7.4182	1.4502	-0.0153	-0.2079	0.2472	0.1800	-0.3112	0.3115	-0.5197	1.8206	-0.3403	-0.8730	-0.8189	-0.5148	0.4657	-0.4466	0.1067	1.2657	0.3521	0.3706	0.4414	1.2738	-0.6870	-0.3988	-1.8463	-0.2733	0.3560	-0.6884	0.3059	0.7805	-0.9710	-0.3603	-0.8262	-0.2324	1.4823	0.5485	-0.5849	-0.6654	-0.5395	-0.1795	0.0977	-0.8021	-0.3907	2.0082	-1.8291	-0.7978	-0.4342	-0.4873	1.5375	-1.1716	1.4962	0.0842	0.2803	-0.0661	-0.8684	-0.0221	1.1977	0.2875	1.3628	1.4023	-0.2991	-0.0557
20b02741232f1c067a84cab7b52256ee_bacteria	-0.2899	-0.6797	-2.3693	-0.9702	0.1866	-0.6045	-0.6212	-1.5628	-0.6458	-0.8680	-1.0297	0.6247	-1.3277	-1.1996	-0.2554	0.4981	-0.2614	0.9485	0.4792	1.2298	-0.3824	-1.1351	0.7892	0.4767	0.7855	0.5861	-0.4242	2.1994	1.0942	1.4502	7.9597	-0.3536	0.3280	0.5010	0.5867	0.2602	-0.6352	0.6101	2.3293	-0.3140	0.5733	0.4336	0.5498	0.6703	0.0968	-0.1900	1.1756	-0.3427	-0.8781	-0.7716	1.0892	0.5222	-0.0654	-1.9009	-0.0839	0.4569	-0.9267	-0.0905	-1.1120	-0.4436	-0.4901	-0.2197	-0.4508	1.8124	1.2351	-0.5198	0.7440	0.4049	0.6813	-0.0402	-0.0711	-1.5612	-0.5133	-2.4220	0.6785	0.3803	0.0196	0.2253	-1.2046	-0.6664	0.3941	-0.1602	1.0894	-0.5453	0.0384	1.2629	-0.0668	-0.6127	0.0424	0.8316	0.6668
fb613c9c4a86c7589b321ffb051a485c_bacteria	-0.0171	-0.5859	0.1385	1.0847	-0.6500	0.2954	0.6428	1.8849	0.5131	0.4868	-0.0964	-1.2779	0.7987	1.1340	0.5709	1.1120	-0.3905	-0.7642	-1.2081	-0.8888	1.2240	1.4996	-0.3518	-0.3734	-0.2489	-0.9540	-0.2669	-0.2383	0.0958	-0.0153	-0.3536	5.5147	0.7208	-0.5784	-0.7284	-0.0550	0.8839	-0.6750	-0.4333	-0.0709	-0.4770	-0.7666	1.3336	-0.3323	-0.7135	0.0864	-0.4930	0.4227	1.5912	0.9102	-0.0313	0.7419	-0.3146	-0.5387	0.1361	-0.2849	0.2609	0.0937	1.5000	0.1405	-0.9394	-0.0058	0.2534	-0.3784	-0.2145	0.0524	-0.1788	0.1941	0.3762	-0.5348	-0.0371	-0.6991	0.5491	-0.8780	1.0663	0.0908	0.1784	1.1626	0.2103	-0.0033	-0.1089	-0.4576	-1.0828	-0.1198	-0.9160	-0.0012	0.0572	0.2928	-0.6911	-0.9892	-0.8451
ce8fe047f6c78ee3610cc355efd59beb_bacteria	0.6199	1.1912	0.6705	0.8142	0.5303	0.6149	1.1239	0.9339	1.7651	1.7633	1.6436	0.2280	0.7547	1.2619	1.1181	1.3724	-0.0019	0.1889	0.2880	0.2735	-0.6596	1.4302	0.3057	0.7280	0.9435	0.6318	0.6547	-0.4561	-0.7299	-0.2079	0.3280	0.7208	5.4743	0.2929	-0.4408	0.4652	-0.2514	0.0366	-0.1956	1.8642	0.0478	0.0164	-0.6711	-0.9157	0.5594	0.5479	-1.0265	0.0279	-0.7314	-1.1507	-0.9934	-0.6364	-1.1345	-0.9158	-0.6196	-0.5254	-0.6476	-1.5193	-1.6419	0.0204	-0.6342	-0.5255	-0.7443	0.2883	-1.2124	-0.7316	0.2781	-0.6797	-1.0022	-0.7526	-0.6416	-0.6909	0.6653	0.1417	-0.4879	-0.0018	-0.0400	-0.8892	-0.1409	0.5443	-1.2696	-0.6576	0.0178	-0.0751	-0.6750	-0.3416	0.1291	-0.2614	0.3760	-0.2092	-0.3171
eb9cdec519d0a08dcfb47dfac31c9b82_bacteria	0.4883	-1.5515	-0.3989	0.7593	1.4344	0.8761	0.3111	-0.1253	0.5045	0.3802	0.8555	0.4710	0.5584	0.4720	-0.1131	0.3736	1.4735	1.5594	1.8902	0.9300	-0.7710	-0.3980	0.7474	1.1744	-0.6249	0.3240	-0.1858	-0.0949	-0.5401	0.2472	0.5010	-0.5784	0.2929	4.6334	1.1103	-0.1152	0.1357	1.0054	0.1925	-0.8586	0.9424	1.0771	0.5169	-0.0128	0.9294	-0.9909	-0.6853	-0.3278	-1.7638	-1.0571	-0.1882	-0.8038	-1.3229	-0.1102	0.1360	-1.0642	-0.8797	-0.3372	-1.3460	-0.4181	-0.1460	-0.1712	-1.1346	-0.3226	-0.1407	-0.0958	-0.4926	-0.3246	-0.3938	0.5804	-0.1692	0.6005	-0.0385	-0.6760	-0.1819	-0.9113	0.4438	-0.5530	-0.5328	-0.5753	0.6959	0.9535	0.3652	-0.6896	0.0549	0.2032	0.1592	-0.3918	-0.8566	0.0661	0.0886
cfad561ce0a5f1aaddf0970d204a1e35_bacteria	0.6281	-0.3872	0.2877	0.8251	1.7421	-0.1842	0.1471	-0.3637	0.6520	0.0960	0.4789	-0.0725	0.2056	-0.7794	-0.3973	-0.0412	1.9170	1.3398	1.4192	2.1668	-1.0968	-1.2926	0.0682	0.4307	-0.0597	-0.2389	-0.0078	0.7711	0.1796	0.1800	0.5867	-0.7284	-0.4408	1.1103	4.4416	-0.0019	-0.8665	1.6501	0.0949	-1.0910	1.0609	0.8862	0.2470	-0.1615	0.3436	-0.5955	0.3888	-0.7008	-1.8981	-0.3014	0.6571	-1.0631	-0.6010	-1.0498	-0.8939	-0.9477	-1.1311	-0.7130	-0.7378	-0.6117	-0.3722	-0.4546	-1.0742	0.5349	-0.1137	-0.6921	0.1750	-0.6473	-0.5517	0.1904	-0.6670	0.7444	0.4340	-0.7871	0.6080	-0.1057	1.4194	-0.6549	-0.4222	-0.9562	0.8294	0.9280	1.3961	-0.4708	0.3553	1.0051	-0.0874	-0.0721	-1.1007	0.1694	-0.1732
61ee56e0408347b925580754c0228fac_bacteria	0.2837	-0.0000	0.7586	-0.3629	-0.1932	-0.2858	0.2500	0.0569	-0.2022	1.2230	-0.3538	0.1876	0.2849	0.3693	-0.1174	0.1149	0.3940	0.2945	-0.2536	-0.1726	0.1712	0.1782	0.5545	0.2221	0.5987	0.4838	-0.1353	0.2868	-0.1453	-0.3112	0.2602	-0.0550	0.4652	-0.1152	-0.0019	4.4171	0.2352	-0.4269	0.1520	0.4151	0.3231	0.0327	-0.6925	0.3963	0.3730	0.2713	-0.2036	-0.1504	-0.9706	-0.1050	0.4284	-1.1768	0.4008	-0.0302	-0.8111	-0.4101	-0.0397	-0.5028	-0.9153	0.2734	-0.3215	-0.6961	-0.5454	0.6979	0.4756	0.6235	0.2681	-0.5343	-0.5696	0.2017	-0.6355	-0.0409	0.3100	-0.3792	0.4463	0.8087	0.0576	0.8006	0.2563	-1.2243	-0.8808	-0.5375	-0.5042	-0.2580	-0.3548	0.4282	-0.1630	-0.3411	1.0675	0.1856	-0.2657
9de1b23e9381d3596dec0fd5a5bfc900_bacteria	-0.5226	-0.5541	0.4495	-0.1958	-1.2937	-0.1004	-0.0591	-0.3293	-0.1594	0.4102	-0.6403	-0.0656	0.4117	0.6365	0.5433	0.0064	-0.7189	-0.4465	-0.8531	-1.3519	1.4244	0.8946	-0.0046	-0.5115	0.4052	0.5832	0.1720	-0.1090	-0.0806	0.3115	-0.6352	0.8839	-0.2514	0.1357	-0.8665	0.2352	5.4079	-0.9208	0.0433	0.9021	-0.6639	-0.8891	-0.7598	0.7105	0.2257	0.1686	-0.1435	0.3561	0.7312	0.5098	-0.1923	-0.0391	-0.3365	0.2481	0.1146	-0.9784	-0.0900	0.8369	0.8144	0.1306	0.3188	-0.0622	0.4537	-0.2351	-0.0480	-0.0552	-1.0398	0.2738	0.2163	1.1577	0.1848	0.2310	-0.4785	-0.7860	0.3523	0.8705	-0.4800	0.5508	0.9208	0.5799	-0.5698	-0.2487	-0.9674	0.2177	0.3352	0.1462	0.4073	-0.0116	-0.0855	0.1739	-0.0916
958e14f4806af8a06db61870561138f7_bacteria	0.3726	-0.6060	0.5985	0.7502	1.5348	-0.1277	0.5147	-0.9087	0.7686	0.6544	0.7518	0.6773	0.6120	0.6948	-0.2588	0.8820	0.9118	1.4088	1.6481	3.0157	-1.2315	-0.4690	0.4509	1.2506	0.4575	0.9040	-0.0693	0.1155	-0.2725	-0.5197	0.6101	-0.6750	0.0366	1.0054	1.6501	-0.4269	-0.9208	5.5042	-0.1428	-0.7373	1.9062	1.2284	0.2655	-0.2518	1.3207	-0.3623	-0.2702	-2.0042	-1.3050	-1.3160	-0.2324	-1.1343	-1.2112	-0.7440	-0.9927	-0.4604	-1.2880	-0.2002	-1.3739	-1.0647	-0.5941	-0.4772	-1.5336	0.2176	-0.5608	-1.1178	0.0074	-1.0930	-0.5736	-0.2211	-1.1159	0.0248	-0.2647	-0.4008	0.0513	0.0564	1.7657	-1.9230	-1.1746	0.1531	1.4284	0.8597	1.2146	-0.4102	0.4187	0.1515	0.3386	-0.0472	-0.9598	1.0640	-0.1621
44753606b01dd5d899e0c372598c574c_bacteria	-0.1015	0.1369	-1.6052	-0.4712	-0.5138	-0.3702	-0.9364	-0.8835	-0.5900	-1.8428	-0.8779	0.0636	-0.3312	-1.0981	-0.9224	-0.6750	-0.2285	-0.0178	-0.1951	0.4714	0.0252	-1.2538	0.0239	-0.7512	0.3552	-0.2590	0.0597	0.8673	1.0479	1.8206	2.3293	-0.4333	-0.1956	0.1925	0.0949	0.1520	0.0433	-0.1428	5.3699	-0.4967	-0.0376	-0.2721	0.7315	0.8676	-0.0358	0.2324	1.5105	0.3725	-0.3382	0.0858	0.4624	0.8687	0.0106	-0.5587	0.4847	0.4277	-0.0009	0.0114	0.5274	-0.1952	0.1954	0.3074	-0.1655	0.3470	0.8070	-0.3739	-0.0601	0.5300	0.4125	0.5429	0.1672	-0.4276	0.4551	-0.3506	-0.0208	0.3523	-0.2510	0.0532	-0.1570	-0.2597	0.3611	-0.3440	-0.1221	-0.4031	-0.0267	0.5294	-0.0002	-0.1630	0.5146	0.4623	-0.0972
54693a9cf3c76c547dc9b56b6e9b266f_bacteria	-0.2130	0.8580	0.4440	-0.0494	-0.4144	0.2078	0.3739	0.5802	0.5277	0.7112	0.0555	0.0412	-0.2705	0.6610	1.4918	0.0370	-0.9492	-0.3390	-0.8093	-1.1859	0.1557	0.8684	0.3057	-0.1205	0.4014	0.7632	0.3406	-0.1988	-0.4161	-0.3403	-0.3140	-0.0709	1.8642	-0.8586	-1.0910	0.4151	0.9021	-0.7373	-0.4967	4.4238	-0.3362	-0.6183	-0.8417	0.0685	-0.0062	0.9725	-0.4589	0.4829	0.5314	-0.7836	-0.3549	0.4500	-0.0488	-0.3196	-0.1285	-0.5655	-0.4023	-0.5065	-1.0387	0.0292	-0.4121	-0.1446	0.0848	0.4466	-0.3771	-0.5978	-0.3602	0.2715	-0.2104	0.2776	0.1482	0.0955	0.0431	1.2211	-0.2356	0.3493	-0.8899	0.1313	1.0241	1.4095	-1.0948	-0.3979	-0.4707	0.1207	-0.2144	-0.4088	0.3788	-0.0617	0.5794	0.2963	0.2231
ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.2751	0.3506	0.2742	0.8122	1.4833	0.6592	0.4378	0.0908	0.8644	0.4429	0.4622	0.1631	0.2130	-0.2120	-0.2874	-0.3473	1.0969	1.3288	1.0287	1.5456	-1.1927	-0.2963	0.3085	1.0750	0.0918	0.6133	0.3704	-0.0245	-0.2632	-0.8730	0.5733	-0.4770	0.0478	0.9424	1.0609	0.3231	-0.6639	1.9062	-0.0376	-0.3362	4.0578	1.0107	0.5264	0.1281	0.8401	-0.5326	-0.5565	-1.0642	-1.4119	-1.4366	-0.0417	-1.0196	-0.5577	-0.8621	-0.7982	-0.0475	-1.2734	-0.6853	-1.0531	-0.9904	-0.3341	-0.6631	-1.2174	-0.0934	-0.5082	-0.7236	0.0807	-0.8916	-0.3796	-0.1313	-0.8278	-0.0015	0.1393	0.0188	0.5841	0.3146	1.2492	-1.3927	-0.6589	0.3522	0.7771	0.6678	0.8336	-0.2640	-0.0049	0.2901	-0.4085	-0.0859	-0.8202	0.2874	0.2166
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	-0.1670	-0.2330	-0.2253	0.0149	1.5076	0.1752	-0.1484	-0.0847	-0.0146	0.5607	0.6176	0.4745	-0.2046	-0.2567	0.0094	-0.0115	0.8586	1.4582	1.8469	1.2434	-0.5355	-0.9964	0.4301	1.1287	-0.2266	0.5415	-0.2574	-0.0846	-0.2633	-0.8189	0.4336	-0.7666	0.0164	1.0771	0.8862	0.0327	-0.8891	1.2284	-0.2721	-0.6183	1.0107	3.0457	0.5801	-0.2324	0.5675	-0.7386	-0.2542	-0.8420	-0.9111	-1.1643	0.2940	-0.4905	-0.4948	0.0056	-0.4015	0.0242	-0.6257	-0.4087	-1.1263	-0.3168	-0.1580	-0.3239	-0.5560	-0.4928	-0.1545	-0.1856	-0.5420	-0.3456	-0.6355	0.0001	-0.2534	0.3250	0.1909	0.9981	0.4274	-0.2111	0.9560	-0.4822	0.1972	-0.6605	0.7733	0.6629	0.6416	-0.4209	-0.0483	0.1626	0.1106	-0.3232	-0.6511	-0.2047	0.3052
