#OTU ID	DE_erg_inf_Wl_2015_1	DE_erg_inf_Wl_2015_2	DE_erg_inf_Wl_2015_3	DE_erg_inf_Wl_2016_1	DE_erg_inf_Wl_2016_2	DE_erg_inf_Wl_2016_3	DE_erg_uni_Wl_2015_1	DE_erg_uni_Wl_2015_2	DE_erg_uni_Wl_2015_3	DE_erg_uni_Wl_2016_1	DE_erg_uni_Wl_2016_2	DE_erg_uni_Wl_2016_3	DE_erg_uni_Wl_2017_1	DE_erg_uni_Wl_2017_2	DE_erg_uni_Wl_2017_3	DE_ey_inf_Wl_2016_1	DE_ey_inf_Wl_2016_2	DE_ey_inf_Wl_2016_3	DE_ey_uni_Wl_2015_2	DE_ey_uni_Wl_2015_3	DE_ey_uni_Wl_2016_1	DE_ey_uni_Wl_2016_2	DE_ey_uni_Wl_2016_3	DE_ey_uni_Wl_2017_2	DE_ey_uni_Wl_2017_3	DE_jug_inf_Wl_2015_1	DE_jug_inf_Wl_2015_2	DE_jug_inf_Wl_2015_3	DE_jug_inf_Wl_2016_1	DE_jug_inf_Wl_2016_2	DE_jug_inf_Wl_2016_3	DE_jug_inf_Wl_2017_1	DE_jug_inf_Wl_2017_2	DE_jug_inf_Wl_2017_3	DE_jug_uni_Wl_2015_3	DE_jug_uni_Wl_2016_1	DE_jug_uni_Wl_2016_2	DE_jug_uni_Wl_2016_3	DE_jug_uni_Wl_2017_1	DE_jug_uni_Wl_2017_2	DE_jug_uni_Wl_2017_3	DE_k6_uni_Wl_2015_3	DE_k6_uni_Wl_2016_1	DE_k6_uni_Wl_2016_2	DE_k6_uni_Wl_2016_3	DE_k6_uni_Wl_2017_1	DE_k6_uni_Wl_2017_2	DE_k6_uni_Wl_2017_3	DE_pfn_uni_Wl_2015_1	DE_pfn_uni_Wl_2015_2	DE_pfn_uni_Wl_2016_1	DE_pfn_uni_Wl_2016_2	DE_pfn_uni_Wl_2016_3	DE_pfn_uni_Wl_2017_1	DE_pfn_uni_Wl_2017_2	DE_pfn_uni_Wl_2017_3	DE_wh_inf_Wl_2015_1	DE_wh_inf_Wl_2015_2	DE_wh_inf_Wl_2015_3	DE_wh_inf_Wl_2016_1	DE_wh_inf_Wl_2016_2	DE_wh_inf_Wl_2016_3	DE_wh_inf_Wl_2017_1	DE_wh_inf_Wl_2017_2	DE_wh_inf_Wl_2017_3	DE_wh_uni_Wl_2016_1	DE_wh_uni_Wl_2016_2	DE_wh_uni_Wl_2016_3	DE_wh_uni_Wl_2017_1	DE_wh_uni_Wl_2017_2	DE_wh_uni_Wl_2017_3	ES_cdc_inf_Wl_2015_2	ES_cdc_inf_Wl_2015_3	ES_cdc_inf_Wl_2017_1	ES_cdc_inf_Wl_2017_2	ES_cdc_uni_Wl_2015_3	ES_cdc_uni_Wl_2017_1	ES_cdc_uni_Wl_2017_2	ES_cdc_uni_Wl_2017_3	ES_mar_uni_Wl_2015_3	ES_sly_uni_Wl_2015_1	ES_sly_uni_Wl_2015_2	ES_sly_uni_Wl_2015_3	ES_sly_uni_Wl_2017_1	ES_sly_uni_Wl_2017_2	ES_sly_uni_Wl_2017_3	ES_to_uni_Wl_2017_1	ES_to_uni_Wl_2017_2	FR_ch_uni_Wl_2015_1	FR_ch_uni_Wl_2015_2	FR_ch_uni_Wl_2015_3	FR_la_inf_Wl_2015_3	FR_la_inf_Wl_2017_1	FR_la_inf_Wl_2017_2	FR_la_inf_Wl_2017_3	FR_la_uni_Wl_2017_2	FR_la_uni_Wl_2017_3	FR_la_uni_wl_2015_1	FR_la_uni_wl_2015_2	FR_la_uni_wl_2015_3	SE_kfa_uni_Wl_2015_1	SE_kfa_uni_Wl_2015_2	SE_kfa_uni_Wl_2015_3	SE_kfa_uni_Wl_2016_1	SE_kfa_uni_Wl_2016_2	SE_kfa_uni_Wl_2016_3	SE_kfa_uni_Wl_2017_3	SE_kfb_uni_Wl_2015_1	SE_kfb_uni_Wl_2015_2	SE_kfb_uni_Wl_2015_3	SE_kfb_uni_Wl_2016_1	SE_kfb_uni_Wl_2016_2	SE_kfb_uni_Wl_2016_3	SE_kfc_uni_Wl_2015_1	SE_kfc_uni_Wl_2015_2	SE_kfc_uni_Wl_2015_3	SE_kfc_uni_Wl_2016_1	SE_kfc_uni_Wl_2016_2	SE_kfc_uni_Wl_2016_3	SE_kfc_uni_Wl_2017_3	SE_upp_uni_Wl_2015_1	SE_upp_uni_Wl_2016_3	SE_upp_uni_Wl_2017_1	SE_upp_uni_Wl_2017_2	SE_upp_uni_Wl_2017_3
e2b4a9650cb0b33c1220554634223c59_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	105	0	69	0	0	0	0	0	0	0	55	0	0	0	0	80	70	0	0	0	0	0	0	0	0	0	0	0	0	82	328	81	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	144	0	0	0	0	0	0	0	0
5649ccf31ce22f347d21c009881e5df3_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	160	0	0	0	0	151	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	64	429	0	0	0	0	0	0	0	155	0	0	516	176
c888280c2e60e8d26bba565094256f9b_bacteria	0	0	0	0	92	78	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	290	0	53	177	0	51	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	53	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	67	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	76	0	0	0	0	0	0	0	0
a969b7e9ee836c48ee319226ac0aac95_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	250	122	71	0	0	0	0	0	0	0	0	212	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	116	0	0	0	0	0	0	0	0	0	0	76	221	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	0	0	0	87	65	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	157	106	0	0	0	0	149	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	87	0	156	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d54ca076b9cf97723c4a8be8304c05e1_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	156	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	56	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	83	0	52	52	0	0	0	104	0	0	0	0	0	0	0	0
9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0	86	0	189	383	0	55	156	387	391	64	384	129	277	402	0	0	178	0	0	62	0	128	0	0	0	0	0	414	251	450	1988	1057	357	0	144	543	2026	361	137	0	0	608	93	59	0	0	50	0	0	188	0	66	57	109	229	0	50	99	129	0	0	0	0	66	0	344	704	245	0	0	0	299	1141	0	0	68	0	0	0	0	0	182	5329	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	101	0	83	3807	1191	0	0	0	55	0	0	8955	10583	0	0	0	0	0	0	78
a4830ec2beeeeaef48f6d7f401df4241_fungi	0	0	0	0	0	0	13445	3185	9670	16726	2944	17594	4657	16171	9590	11938	13281	957	0	0	15187	5541	1066	13318	0	0	162	0	0	1358	0	9233	490	0	0	0	0	0	539	784	389	0	0	0	0	0	643	0	1024	283	498	131	1288	135	0	50	1070	863	162	132	964	54	148	56	143	236	392	154	2074	815	234	0	0	0	0	0	0	0	0	0	0	0	11357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41798	0	50	0	0
12907f7fde00bb40c358a652d79ffcb6_fungi	12529	7597	237	0	0	0	9637	12274	7925	1124	8792	1249	5483	8913	8684	630	309	1501	356	80	758	1081	390	857	0	0	0	0	2381	1444	4823	1649	2059	88	0	2646	485	2455	2272	7518	2603	0	4990	3161	0	1278	2751	1940	197	127	6915	1691	1016	5452	2714	3064	2047	2751	356	6896	4536	11562	10800	13089	5864	2000	2529	2844	13789	8550	14612	0	0	0	0	0	0	0	0	0	0	0	6462	0	0	0	0	0	0	0	9375	0	0	0	0	0	0	52	272	0	233	4295	4746	1984	122	4937	0	551	2300	7089	297	106	0	2591	3596	3269	1881	1905	1891	0	0	0	0	455	477
eaa0ba9ff4398edf205048df9a36f578_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3582	912	2318	117	3216	723	8162	0	0	0	0	0	0	0	314	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	72	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	3412	57	0	364	0	0	0	191	0	0	0	0	0	0	0	0	0
89206af4589b68a36b3313e1be7c6448_fungi	2642	4128	90	0	0	313	424	0	5976	232	0	0	0	0	146	9167	4344	1570	0	0	5859	15815	5323	1206	0	250	362	492	0	222	142	202	139	0	206	0	0	0	129	516	107	0	73	0	0	0	266	0	0	0	0	88	0	0	224	0	1130	645	397	0	0	0	0	246	0	701	244	1025	0	0	116	0	0	0	0	0	0	0	0	0	0	0	3569	0	0	0	676	0	0	0	4955	0	0	0	0	0	0	332	5041	0	0	0	0	0	0	200	0	0	0	0	0	0	0	134	419	1613	0	0	0	0	330	0	0	0	0
a7139639bff5f1aef5393ef551b3b953_fungi	0	0	0	0	0	0	0	0	0	468	68	0	0	0	0	0	0	629	0	0	0	0	158	0	0	0	0	0	63	485	2440	0	0	0	0	810	81	0	0	0	0	0	367	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	580	398	115	166	4661	488	349	50	77	153	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	99	0	0	0	0	0	207	0	0	0	378	114	0	4410	6471	5027	0	0	0	0	0	0
e02440bc2cf2fbd51ab6c6a48c297786_fungi	0	0	0	0	0	0	147	0	0	245	0	0	0	0	0	252	146	0	0	0	0	52	73	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	115	110	0	0	0	0	0	0	0	113	53	0	0	0	0	0	0	53	296	263	122	53	147	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	342	0	428	1890	0
38602a6800aaaa7afecb0bb60fbab974_fungi	6317	4262	108	0	0	0	177	0	3498	61	334	0	110	97	0	0	0	0	0	0	0	0	108	55	0	0	0	0	197	528	240	0	0	0	0	543	0	190	101	1122	60	0	416	509	0	0	151	83	75	63	263	4349	2561	1897	183	1122	267	1035	238	101	0	0	70	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	3358	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	1385	0	636	1127	587	0	0	0	0	0	0
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	393	535	0	4050	2776	1771	9057	374	7061	9977	1994	2403	8346	4041	6529	2469	2729	2969	0	0	5514	1585	6257	3792	54	0	75	0	506	2058	2103	2043	1320	461	216	960	218	1896	1560	1805	2609	1490	1737	928	3174	1654	1808	8363	5576	5825	5172	5632	3424	9243	7534	6185	1890	1524	4023	4955	2438	1718	2490	4180	2937	4847	3112	9661	2822	2335	4088	0	0	171	142	0	884	147	995	84	875	0	802	3327	1320	0	1737	386	0	0	1437	0	0	0	0	0	137	0	2146	0	74	350	0	5037	350	1813	102	56	825	533	268	0	839	0	0	0	0	349	0	0	2887	411	74	0	161
9561dff2fb67039404a8a5d6c669959c_fungi	0	0	0	0	0	0	0	221	0	316	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	2043	4864	0	0	0	0	0	9458	919	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	453	107	381	0	142	181	592	168	0	0	0	601	510	6720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	197	0
9a06988e426d7ef4663c568dcd331ca0_fungi	239	622	0	0	93	0	0	0	0	0	0	0	54	0	0	0	97	0	0	0	0	0	55	0	0	0	0	0	234	227	0	0	0	0	0	0	0	0	0	311	71	0	233	190	0	0	0	155	487	347	59	257	538	574	1596	50	0	0	0	96	55	0	951	513	247	0	50	0	120	363	120	0	0	0	0	0	0	0	0	0	0	0	2897	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16010d640ae1f9ef8b46d9778d31166d_fungi	73	177	0	0	0	0	850	55	0	0	111	0	219	93	930	0	0	143	0	0	134	0	0	146	0	0	0	0	0	0	491	127	0	0	0	68	0	0	119	124	0	0	301	702	0	87	193	52	0	0	0	0	0	0	0	0	0	0	0	786	149	1346	298	282	126	283	0	0	363	2459	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	157	0	0	0	82	0	0	0	0
6dec4a7642385d3256e7c0ab2c05366d_fungi	844	491	0	0	0	0	230	197	5941	877	169	58	541	694	538	93	0	0	783	0	114	455	383	0	0	0	0	0	2593	4128	1586	234	196	0	0	780	162	369	225	2056	230	0	1054	1565	0	108	184	665	93	121	670	1744	1337	2693	2734	846	757	446	372	351	1330	2239	2021	2747	1489	110	333	445	3939	2325	1046	0	0	0	0	0	0	0	0	0	0	0	6897	0	0	0	0	0	0	0	4984	0	0	0	0	0	0	0	51	0	0	159	0	583	60	490	0	95	1113	182	1496	213	0	1246	130	178	425	1407	374	0	0	0	0	0	0
5743cd46a67f26fc2a0a910a35f1b12f_fungi	0	0	0	0	0	0	107	133	0	0	0	0	0	126	0	0	0	0	132	0	0	63	0	77	0	0	285	79	0	0	0	172	200	0	0	280	0	0	1430	348	216	0	1260	446	0	0	64	0	0	0	98	210	69	509	0	388	0	1424	308	69	182	2561	1056	112	663	0	0	155	2129	310	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2428	111	0	823	179	0	0	986	0	0	0	0
d4ced3fcf757696111ad371371ff4cce_fungi	0	800	0	0	0	0	1921	1794	262	262	2421	584	3657	2803	1174	0	166	220	0	0	185	0	112	118	0	0	0	0	81	258	130	1984	2198	0	0	0	65	0	546	620	559	0	376	513	0	375	287	264	146	68	675	3305	256	3204	865	691	0	420	417	2410	571	766	5534	1528	996	305	140	142	1278	28555	5541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	0	0	0	0	239	0	71	702	2183	492	0	1497	0	59	0	1139	0	0	0	118	378	64	3145	1811	1496	0	772	0	0	110	0
228f3cd62dcd0e0ca5e463f2342f1f82_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17537	1201	0	0	0	0	0	0	0	85	141	0	104	0	0	0	0	812	0	613	9424	2372	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	200	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8819	0	0	0
007761694cceb108c141cce8750b23b5_fungi	59	0	0	0	0	0	0	0	541	180	0	0	0	54	0	192	701	0	0	0	793	278	444	136	0	0	67	63	395	1337	1121	163	133	0	0	0	57	0	0	183	196	0	604	0	0	0	0	663	185	428	223	250	229	856	2826	169	345	163	135	314	81	0	1111	688	295	0	67	0	592	947	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0	53	464	0	115	0	0	325	101	1500	273	0	54	380	387	537	1330	0	0	65	0	0	0	0
55d3ffaf20a40a432de7989e6d6d5a00_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	717	55	0	0	0	217	0	0	0	0	0	0	0	0	0	586	483	295	0	0	0	0	89	0	249	0	80	56	0	343	378	0	89	238	295	0	0	227	79	84	1098	4927	329	415	115	211	99	414	492	599	478	676	0	0	70	804	246	323	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	216	0	427	0	0	95	57	81	0	111	117	0	0	0	0	0	0
c0a6013edcd750f053a34cc2e955055c_fungi	708	253	0	0	0	107	0	0	747	0	0	0	0	0	0	148	50	0	0	0	1050	441	3557	426	0	0	0	0	0	668	0	141	143	0	0	0	0	0	126	1323	161	0	179	0	0	0	85	278	83	0	0	62	0	0	0	61	929	563	455	0	0	0	0	0	0	0	0	102	0	0	218	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	50	0	0	215	0	0	0	0	0	0	75	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0
25f16fb9e13dc11d9cdb2563441d93ea_fungi	2009	829	0	0	0	0	1258	312	0	252	1611	551	50	624	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	743	0	0	0	0	0	181	344	53	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	956	750	472	64	9206	696	266	140	0	2358	795	6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	1630	0
feaca0edcf1a23c916e8a5a15e251c00_fungi	0	0	0	0	0	0	837	0	143	0	69	0	0	0	0	0	0	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	202	84	67	324	147	210	87	57	0	343	142	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	56	229	2343	52	0	0	0	846	0	0	0	0	0	0	0	0	0	0
84b78558c3c317566a13f29ab950da23_fungi	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	83	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	73	2935	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4353	7211	0	0	1903	0	141	0	4413	2549	0	0	1604	19255	2399	1871	1134	511	0	0	0	115	0	0
4745af0659fd8962bab4c6f134456248_fungi	198	0	0	0	0	0	0	0	3322	0	173	0	0	0	0	0	0	0	0	0	0	115	148	0	0	0	0	0	1275	1643	219	0	0	0	0	0	94	1221	0	157	84	0	1151	459	0	0	229	105	946	322	498	1879	1991	752	237	0	93	0	212	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	138	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886658e8f5f92525a3beccfa72774999_fungi	1925	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	674	1511	255	78	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92b9c83064618f3fa4cc6f518011a93f_fungi	0	0	0	1482	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	4440	0	0	873	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1465	836	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2983	0	0	0	0	0	0	0	0	0	0	0	0
45072f0f90af585d84d9e8b285570885_fungi	133	77	0	0	0	0	84	0	98	123	0	217	162	197	711	2199	0	1307	0	0	93	179	1024	0	0	0	0	0	313	160	227	0	0	0	0	203	0	275	152	272	0	0	419	358	0	63	454	1299	52	0	266	161	0	247	396	455	0	0	154	152	264	1041	73	134	191	0	137	0	252	404	199	0	0	0	0	0	0	0	0	0	148	0	66	0	0	0	0	0	0	0	469	0	0	0	0	0	0	58	595	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bea8020d2c9d588ad86b87a8f8065e8_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819	0	80	0	0	0	415	2485	1509	0	0	0	8422	543	72	683	240	782	0	0	0	0	0	0
cd6040e6b124b405e0a57b6b2bc182a8_fungi	0	0	0	0	0	0	148	75	0	219	0	0	0	91	386	0	0	0	153	0	0	394	117	88	0	0	0	0	0	0	61	228	234	0	0	0	73	118	85	57	0	0	220	0	0	0	0	0	0	0	497	0	169	187	504	0	0	0	0	139	54	0	0	130	55	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	79	0	0	3610	0	1213	0	0	1524	111	0	0	0	471	62	265	163	158	878	0	293	0	0	268	0
c99c3c0cde268c3acc40ddb4ca470d52_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204	273	0	0	0	0	0	3397	1135	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	967	0	54	0	0	0	336	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	83	0
d8f0bf7bd6bfed38440976deac1053de_fungi	0	0	0	0	0	0	0	0	0	71	54	100	0	121	66	0	0	0	0	0	0	0	299	0	0	0	0	0	540	0	903	0	0	0	0	52	143	1696	53	893	0	0	715	0	0	0	62	120	0	0	121	0	63	0	261	69	0	0	0	0	0	0	0	0	0	0	0	0	0	156	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	208	2384	787	62	0	0	275	1750	381	82	127	2362	0	0	0	0	409	0
e13eae7ac33ca345b3e22b971ecb92b4_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	368	171	0	0	0	0	311	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	1519	343	86	393	466	249	0	0	0	0	0	0
da72d280b2793b20ddca69333811f416_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	67	1345	0	0	0	0	0	0	51	275	193	0	0	0	96	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	726	107	0	0	0	0	0	897	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0
573058e00737be3571135b4901715a5b_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	262	0	0	0	0	0	0	0	0	0	0	0	0	0	70	263	0	0	0	0	0	0	0	0	0	175	1611	982	2792	1212	130	179	363	448	484	374	103	73	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	2664	5852	0	1650	0	0	0	0
54a79d598f2020f796479614425e7ff7_fungi	0	0	0	0	0	0	141	121	0	243	87	81	362	1657	1067	0	1444	0	0	0	0	0	70	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	75	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	57	0	0	0	0	0	0	150	54	0	2781	67	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	171	0	68	0	0	0	0	0	0	0	0
01355d320b33ddf29a77579fe487ee60_fungi	0	0	0	0	0	0	426	0	0	357	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	257	670	1717	526	523	1086	862	325	383	170	577	400	172	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0
3594bd84689e1249077661feb03ed8ba_fungi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	320	0	0	91	0	0	486	363	248	0	1072	267	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	522	699	276	0	800	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0	101	0	0	0	0	0	0	176	0	0	0	0	0	67	0	0	0	0	0	0	0	147	786	0	0	0	0	0	0	0	78	178	0	0	0	0	0	277	1396	189	0	0	0	0	0	0	0	0	0	464	506	289	60	0	0	86	225	265	0	235	617	280	472	0	0	0	139	80	243	133	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0
08abdffc486630512a1123f8c3bdc96c_fungi	696	428	0	0	0	0	234	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	98	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	143	0	0	0	0	0	384	148	0	58	68	101	251	0	239	54	52	0	0	60	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f919188220b0c82be4439bb63dd189e_fungi	246	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	59	0	0	0	0	0	322	186	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	53	0	134	0	0	812	322	105	0	0	0	106	0	118	177	96	0	0	79	0	92	117	185	0	0	0	0	0	0	0	0	0	419	101	96	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	319	0	63	113	0	0	0	0	0	0	0	50	0	0	0	0	116	280	132	95	84	0	0	0	0	0	0
